author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 41499106,unknown,https://www.cian.ru/sale/flat/300369404/,Москва,sale,flat,13,26,1,43.0,-1,0,23950000.0,Покровское-Стрешнево,Летная ,95Бк2,Спартак,ÁLIA
ASTERUS,representative_developer,https://www.cian.ru/sale/flat/299055563/,Москва,sale,flat,24,25,1,43.07,-1,0,22761335.0,Покровское-Стрешнево,бульвар Небесный,1к1,Тушинская,ÁLIA
Метр-Инфо,real_estate_agent,https://www.cian.ru/sale/flat/300176709/,Москва,sale,flat,2,29,1,49.0,-1,0,19990000.0,Даниловский, Виктора Маслова,2,Автозаводская,RiverSky
А101,developer,https://www.cian.ru/sale/flat/292004979/,Москва,sale,flat,3,16,1,38.7,-1,0,11439097.0,,,3.5,Бунинская аллея,Дзен-кварталы ЖК
ID 20196207,homeowner,https://www.cian.ru/sale/flat/298433898/,Москва,sale,flat,4,7,1,43.5,-1,0,7500000.0,Десеновское поселение,аллея Буковая,14,,Андерсен
Инград,developer,https://www.cian.ru/sale/flat/301197116/,Москва,sale,flat,12,12,1,26.2,-1,0,7953344.0,,,к6,Саларьево,Филатов Луг ЖК
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/294674434/,Москва,sale,flat,10,14,1,35.5,-1,0,8600000.0,,шоссе Остафьевское,14к3,Щербинка,Остафьево
Forma,developer,https://www.cian.ru/sale/flat/299459161/,Москва,sale,flat,6,7,1,44.6,-1,0,28008800.0,Аэропорт,Часовая ,28к8,Красный Балтиец,SOUL
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/301593710/,Москва,sale,flat,13,14,1,36.0,-1,0,8650000.0,, 3-я Нововатутинская,15к3,Ватутинки,"Новые Ватутинки, мкр. Центральный"
А101,developer,https://www.cian.ru/sale/flat/293987374/,Москва,sale,flat,6,17,1,33.7,-1,0,11129872.0,,,25.2,Улица Скобелевская,Скандинавия ЖК
ТРИУМФ,real_estate_agent,https://www.cian.ru/sale/flat/300324262/,Москва,sale,flat,6,33,1,36.2,-1,0,12300000.0,Нижегородский,Газгольдерная ,10,Нижегородская,Profit
Донстрой,developer,https://www.cian.ru/sale/flat/300358248/,Москва,sale,flat,2,12,1,59.0,-1,0,45778100.0,Раменки, Сергея Бондарчука,2,Мичуринский проспект,Река
ID 33515281,unknown,https://www.cian.ru/sale/flat/300281966/,Москва,sale,flat,6,29,1,37.0,-1,0,20900000.0,Хорошево-Мневники,Шелепихинская набережная,40к3,Хорошёвская,Sydney City
Инград,developer,https://www.cian.ru/sale/flat/291543569/,Москва,sale,flat,3,9,1,41.38,-1,0,26995095.0,Даниловский, Виктора Маслова,2,Автозаводская,RiverSky
ID 219307,realtor,https://www.cian.ru/sale/flat/301271128/,Москва,sale,flat,8,22,1,60.8,-1,0,32500000.0,Пресненский,Шмитовский проезд,16С2,Улица 1905 года,Шмитовский 16
Forma,developer,https://www.cian.ru/sale/flat/298879756/,Москва,sale,flat,3,6,1,47.0,-1,0,27885100.0,Аэропорт,Часовая ,28к8,Красный Балтиец,SOUL
ID 12811215,homeowner,https://www.cian.ru/sale/flat/300779575/,Москва,sale,flat,5,6,1,37.5,-1,0,10000000.0,, Сервантеса,3к1,Филатов Луг,Испанские кварталы
А101,developer,https://www.cian.ru/sale/flat/296666597/,Москва,sale,flat,7,19,1,36.3,-1,0,8630906.0,,,,Бунинская аллея,Бунинские кварталы
ID 86955980,homeowner,https://www.cian.ru/sale/flat/301144101/,Москва,sale,flat,2,16,1,37.3,-1,0,13549900.0,Строгино,Таллинская ,12,Строгино,
Донстрой,developer,https://www.cian.ru/sale/flat/301689084/,Москва,sale,flat,15,16,1,45.0,-1,0,28741500.0,Хорошево-Мневники,Жилой комплекс остров,6-й кв-л,Терехово ,Остров
ID 114362610,homeowner,https://www.cian.ru/sale/flat/300930286/,Москва,sale,flat,1,22,1,42.0,-1,0,9450000.0,Зябликово,Шипиловская ,51,Шипиловская,
А101,developer,https://www.cian.ru/sale/flat/288946145/,Москва,sale,flat,9,12,1,30.0,-1,0,11481812.0,,,37.1.1,Улица Скобелевская,Скандинавия ЖК
ID 114876260,homeowner,https://www.cian.ru/sale/flat/300265337/,Москва,sale,flat,4,16,1,36.5,-1,0,12500000.0,Филевский парк,Филевский бульвар,16,Фили,
Основа,developer,https://www.cian.ru/sale/flat/286346338/,Москва,sale,flat,-1,-1,-1,202.0,-1,0,15890980.0,Черемушки, Наметкина,вл10,Новые Черёмушки,Nametkin Tower
ID 111579657,homeowner,https://www.cian.ru/sale/flat/301058308/,Москва,sale,flat,10,16,1,34.5,-1,0,12590000.0,Восточное Измайлово,Нижняя Первомайская ,50,Первомайская,
Группа Аквилон,developer,https://www.cian.ru/sale/flat/291011115/,Москва,sale,flat,2,23,1,49.8,-1,0,20623936.0,Хорошевский,,,Зорге,Инди Тауэрс ЖК
Forma,developer,https://www.cian.ru/sale/flat/297983486/,Москва,sale,flat,12,29,1,41.8,-1,0,20891640.0,Аэропорт,Часовая ,28к8,Красный Балтиец,SOUL
Группа Аквилон,developer,https://www.cian.ru/sale/flat/290338588/,Москва,sale,flat,25,28,1,37.5,-1,0,21645000.0,Хорошевский,,,Зорге,Инди Тауэрс ЖК
Группа Аквилон,developer,https://www.cian.ru/sale/flat/290338615/,Москва,sale,flat,17,23,1,48.8,-1,0,22012265.0,Хорошевский,,,Зорге,Инди Тауэрс ЖК
Regions Development,developer,https://www.cian.ru/sale/flat/301623932/,Москва,sale,flat,11,17,1,42.83,-1,0,22363180.0,Преображенское,Жилой комплекс Преображенская площадь,,Преображенская площадь,Преображенская площадь
ДОНСТРОЙ,developer,https://www.cian.ru/sale/flat/301532503/,Москва,sale,flat,11,25,1,41.6,-1,0,22563840.0,Лефортово,,,Римская,Символ ЖК
ASTERUS,representative_developer,https://www.cian.ru/sale/flat/299661856/,Москва,sale,flat,2,14,1,43.6,-1,0,22577651.0,Покровское-Стрешнево,,,Тушинская,Алиа ЖК
Группа Аквилон,developer,https://www.cian.ru/sale/flat/297905077/,Москва,sale,flat,24,28,1,40.7,-1,0,22565467.0,Хорошевский,,,Зорге,Инди Тауэрс ЖК
Группа Аквилон,developer,https://www.cian.ru/sale/flat/300612636/,Москва,sale,flat,24,28,1,34.8,-1,0,22809545.0,Хорошевский,,,Зорге,Инди Тауэрс ЖК
October Group,developer,https://www.cian.ru/sale/flat/291864876/,Москва,sale,flat,3,29,1,42.4,-1,0,22978310.0,Раменки, Лобачевского,124к3А,Аминьевская,Stories на Мосфильмовской
ASTERUS,representative_developer,https://www.cian.ru/sale/flat/301290712/,Москва,sale,flat,4,14,1,43.2,-1,0,23194080.0,Покровское-Стрешнево,,,Тушинская,Алиа ЖК
October Group,developer,https://www.cian.ru/sale/flat/288173557/,Москва,sale,flat,4,29,1,42.7,-1,0,24351970.0,Раменки, Лобачевского,124к3А,Аминьевская,Stories на Мосфильмовской
ASTERUS,representative_developer,https://www.cian.ru/sale/flat/290853365/,Москва,sale,flat,21,25,1,59.6,-1,0,24419140.0,Покровское-Стрешнево,бульвар Небесный,1к1,Тушинская,ÁLIA
Главстрой,developer,https://www.cian.ru/sale/flat/301772205/,Москва,sale,flat,22,35,1,42.57,-1,0,25138011.0,Котловка,31/2,31/2,Профсоюзная,Новые Академики ЖК
Главстрой,developer,https://www.cian.ru/sale/flat/301772246/,Москва,sale,flat,29,35,1,41.94,-1,0,25170501.0,Котловка,31/2,31/2,Профсоюзная,Новые Академики ЖК
Донстрой,developer,https://www.cian.ru/sale/flat/300358044/,Москва,sale,flat,9,18,1,38.8,-1,0,25258800.0,Хорошево-Мневники,проезд Проектируемый № 1074,,Терехово ,Остров
ASTERUS,representative_developer,https://www.cian.ru/sale/flat/300948617/,Москва,sale,flat,19,22,1,51.0,-1,0,25673943.0,Покровское-Стрешнево,,,Тушинская,Алиа ЖК
Инград,developer,https://www.cian.ru/sale/flat/301052513/,Москва,sale,flat,3,27,1,46.54,-1,0,26197937.0,Даниловский, Виктора Маслова,2,Автозаводская,RiverSky
Донстрой,developer,https://www.cian.ru/sale/flat/301689087/,Москва,sale,flat,6,16,1,45.0,-1,0,26050500.0,Хорошево-Мневники,Жилой комплекс остров,6-й кв-л,Терехово ,Остров
Forma,developer,https://www.cian.ru/sale/flat/298879789/,Москва,sale,flat,2,8,1,51.1,-1,0,27302730.0,Аэропорт,Часовая ,28к8,Красный Балтиец,SOUL
Главстрой,developer,https://www.cian.ru/sale/flat/301772374/,Москва,sale,flat,18,38,1,46.83,-1,0,27703223.0,Котловка,31/2,31/2,Профсоюзная,Новые Академики ЖК
Стадион Спартак,developer,https://www.cian.ru/sale/flat/295316522/,Москва,sale,flat,12,19,1,49.9,-1,0,28747390.0,Покровское-Стрешнево,Северо-Западный ао,,Спартак,Клубный Город на Реке Примавера ЖК
Sezar Group,developer,https://www.cian.ru/sale/flat/293242903/,Москва,sale,flat,21,24,1,54.9,-1,0,28932300.0,Хорошевский,Хорошевское шоссе,25Ак1,Полежаевская,Династия
Донстрой,developer,https://www.cian.ru/sale/flat/300357694/,Москва,sale,flat,15,16,1,46.5,-1,0,29104350.0,Хорошево-Мневники,Жилой комплекс остров,6-й кв-л,Терехово ,Остров
Стадион Спартак,developer,https://www.cian.ru/sale/flat/300486372/,Москва,sale,flat,11,19,1,49.2,-1,0,30312120.0,Покровское-Стрешнево,Северо-Западный ао,,Спартак,Клубный Город на Реке Примавера ЖК
Стадион Спартак,developer,https://www.cian.ru/sale/flat/289490627/,Москва,sale,flat,13,19,1,57.3,-1,0,32632350.0,Покровское-Стрешнево,Северо-Западный ао,,Спартак,Клубный Город на Реке Примавера ЖК
Стадион Спартак,developer,https://www.cian.ru/sale/flat/297341259/,Москва,sale,flat,13,19,1,57.9,-1,0,32418210.0,Покровское-Стрешнево,Северо-Западный ао,,Спартак,Клубный Город на Реке Примавера ЖК
FORMA,developer,https://www.cian.ru/sale/flat/298003643/,Москва,sale,flat,12,33,1,57.53,-1,0,47841948.0,Пресненский,к2.3,к2.3,Белорусская,Репаблик ЖК
ID 114494989,homeowner,https://www.cian.ru/sale/flat/301732555/,Москва,sale,flat,5,5,1,33.5,-1,0,5000000.0,пос. Рогово, Школьная,18,,
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/298940093/,Москва,sale,flat,2,4,1,37.2,-1,0,6300000.0,, Ирландская,4к2,Подольск,Ирландский квартал
ID 99844512,homeowner,https://www.cian.ru/sale/flat/293990762/,Москва,sale,flat,2,14,1,42.0,-1,0,6900000.0,, Северная,,Толстопальцево,Марушкино
Exclusive,real_estate_agent,https://www.cian.ru/sale/flat/299187705/,Москва,sale,flat,8,8,1,38.2,-1,0,7250000.0,,аллея Буковая,14,Коммунарка,Андерсен
Илья Миронов,realtor,https://www.cian.ru/sale/flat/301061416/,Москва,sale,flat,9,13,1,34.5,-1,0,7890000.0,,шоссе Рязановское,31к1,Силикатная,
Дмитрий Некипелов,realtor,https://www.cian.ru/sale/flat/298752003/,Москва,sale,flat,7,14,1,37.2,-1,0,7950000.0,Крюково,Зеленоград,к1501,Зеленоград — Крюково,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153659/,Москва,sale,flat,8,17,1,42.3,-1,0,8190000.0,, Мостотреста,8с1,Щербинка,Калипсо-3
Азбука Жилья,real_estate_agent,https://www.cian.ru/sale/flat/300201277/,Москва,sale,flat,9,10,1,43.0,-1,0,8299999.0,Южное Бутово, Маршала Савицкого,26к2,Щербинка,
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/300640454/,Москва,sale,flat,3,17,1,39.2,-1,0,8500000.0,, Генерала Пилипенко,1к3,Коммунарка,Кленовые Аллеи
ID 90239266,homeowner,https://www.cian.ru/sale/flat/274992411/,Москва,sale,flat,9,17,1,38.0,-1,0,8500000.0,Десеновское поселение, 3-я Нововатутинская,11,,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/297269769/,Москва,sale,flat,8,15,1,33.1,-1,0,8700000.0,,проспект Куприна,34к1,Бунинская аллея,Эко Бунино
ID 102665324,unknown,https://www.cian.ru/sale/flat/300868242/,Москва,sale,flat,8,16,1,33.5,-1,0,8650000.0,, Василия Ощепкова,4,Коммунарка,Москвичка
Дмитрий Шпак,realtor,https://www.cian.ru/sale/flat/297493910/,Москва,sale,flat,10,14,1,38.0,-1,0,8800000.0,Южное Бутово, Адмирала Лазарева,62,Бунинская аллея,
Наталья Котова,realtor,https://www.cian.ru/sale/flat/298083027/,Москва,sale,flat,13,14,1,38.7,-1,0,8900000.0,Бирюлево Западное,Востряковский проезд,15К2,Битца,
Elena Svetkina,realtor,https://www.cian.ru/sale/flat/294822279/,Москва,sale,flat,1,13,1,32.0,-1,0,8950000.0,Тропарево-Никулино, 26 Бакинских Комиссаров,3к3,Юго-Западная,
Ирина Бакика,realtor,https://www.cian.ru/sale/flat/297249616/,Москва,sale,flat,1,9,1,35.5,-1,0,8900000.0,Восточное Дегунино, 800-летия Москвы,7К1,Бескудниково,
ID 107641596,unknown,https://www.cian.ru/sale/flat/299373811/,Москва,sale,flat,12,14,1,38.0,-1,0,8990000.0,Лосиноостровский,Изумрудная ,36,Бабушкинская,
Мария Александрова,realtor,https://www.cian.ru/sale/flat/300094354/,Москва,sale,flat,3,16,1,35.0,-1,0,9150000.0,Ивановское,шоссе Энтузиастов,98К6,Новогиреево,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153161/,Москва,sale,flat,7,13,1,40.1,-1,0,9100000.0,, 1-я Ватутинская,14к2,Коммунарка,Russian Design District
ID 111427239,homeowner,https://www.cian.ru/sale/flat/301274860/,Москва,sale,flat,8,16,1,35.0,-1,0,9400000.0,Марьино,Белореченская ,28К1,Братиславская,
ID 11085,realtor,https://www.cian.ru/sale/flat/299190804/,Москва,sale,flat,2,17,1,37.6,-1,0,9500000.0,Западное Дегунино,Весенняя ,4,Грачёвская,
ID 12471569,realtor,https://www.cian.ru/sale/flat/300946150/,Москва,sale,flat,9,17,1,41.4,-1,0,9600000.0,Некрасовка,Рождественская ,10,Некрасовка,
ID 81094278,unknown,https://www.cian.ru/sale/flat/300967110/,Москва,sale,flat,5,9,1,42.0,-1,0,9700000.0,, Золотошвейная,5,Филатов Луг,Цветочные Поляны
ID 115279051,homeowner,https://www.cian.ru/sale/flat/301275095/,Москва,sale,flat,8,14,1,48.0,-1,0,9700000.0,,,1,Силикатная,
ID 67816734,unknown,https://www.cian.ru/sale/flat/299521408/,Москва,sale,flat,3,17,1,40.0,-1,0,9700000.0,, Летчика Грицевца,4к1,Пыхтино,Солнцево парк
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/299884223/,Москва,sale,flat,9,16,1,40.0,-1,0,9800000.0,Гольяново,Новосибирская ,5К2,Щёлковская,
ID 207039,realtor,https://www.cian.ru/sale/flat/295252931/,Москва,sale,flat,5,15,1,39.0,-1,0,9780000.0,,проспект Куприна,34к1,Бунинская аллея,Эко Бунино
Азбука Жилья,real_estate_agent,https://www.cian.ru/sale/flat/300146260/,Москва,sale,flat,15,22,1,41.0,-1,0,9900000.0,Ново-Переделкино,Новопеределкинская ,15,Новопеределкино,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/299429846/,Москва,sale,flat,9,17,1,36.4,-1,0,9900000.0,, Летчика Грицевца,8,Пыхтино,Солнцево парк
ID 113417491,homeowner,https://www.cian.ru/sale/flat/300932035/,Москва,sale,flat,11,17,1,50.2,-1,0,9900000.0,, Сосенский Стан,11,Коммунарка,Коммунарка
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/300304173/,Москва,sale,flat,10,17,1,40.0,-1,0,10000000.0,,бульвар Скандинавский,19,Бульвар Адмирала Ушакова,Скандинавия
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/300638800/,Москва,sale,flat,11,22,1,42.0,-1,0,10000000.0,, Летчика Ульянина,4,Пыхтино,Солнцево парк
Владис,real_estate_agent,https://www.cian.ru/sale/flat/299098389/,Москва,sale,flat,13,19,1,38.0,-1,0,9999999.0,Ярославский,Лосиноостровская ,вл45к3,Свиблово,Сказочный лес
МЕТРЫ ПЕРЕМЕН,real_estate_agent,https://www.cian.ru/sale/flat/300560954/,Москва,sale,flat,10,14,1,39.1,-1,0,10000000.0,Марьино, Перерва,28,Марьино,
CENTURY 21 Aurum,real_estate_agent,https://www.cian.ru/sale/flat/300817546/,Москва,sale,flat,6,17,1,39.0,-1,0,10000000.0,,проезд Чечерский,130,Бунинская аллея,Новое Бутово
Андрей Марков,realtor,https://www.cian.ru/sale/flat/301037658/,Москва,sale,flat,5,5,1,40.0,-1,0,9950000.0,Котловка,Нагорная ,24К1,Нагорная,
Элина Сигида,realtor,https://www.cian.ru/sale/flat/299416432/,Москва,sale,flat,12,18,1,36.1,-1,0,10100000.0,, Александры Монаховой,,Коммунарка,Дзен-кварталы
ID 89413947,realtor,https://www.cian.ru/sale/flat/301386373/,Москва,sale,flat,2,10,1,36.0,-1,0,10100000.0,, Николо-Хованская,16,Коммунарка,Николин Парк
Дарья Савченко,realtor,https://www.cian.ru/sale/flat/301352875/,Москва,sale,flat,9,17,1,38.0,-1,0,10200000.0,Ховрино, Дыбенко,6К1,Беломорская,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/301727795/,Москва,sale,flat,9,24,1,36.5,-1,0,10300000.0,Чертаново Северное,Северное Чертаново мкр,5кБ,Чертановская,
Елена Дегтярева,realtor,https://www.cian.ru/sale/flat/300138776/,Москва,sale,flat,6,17,1,38.4,-1,0,10300000.0,Митино,Митинская ,48,Митино,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/299098438/,Москва,sale,flat,16,24,1,41.0,-1,0,10300000.0,Косино-Ухтомский,Лухмановская ,11,Лухмановская,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/301756974/,Москва,sale,flat,5,9,1,35.0,-1,0,10399000.0,Северный,9-я Северная линия,11К1,Физтех,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/301488899/,Москва,sale,flat,5,9,1,34.9,-1,0,10399000.0,Северный,9-я Северная линия,11К1,Физтех,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/299098600/,Москва,sale,flat,23,24,1,45.0,-1,0,10500000.0,Косино-Ухтомский,Лухмановская ,11,Лухмановская,
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/300693446/,Москва,sale,flat,2,17,1,37.5,-1,0,10500000.0,Косино-Ухтомский,Лухмановская ,17,Лухмановская,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153492/,Москва,sale,flat,3,17,1,37.5,-1,0,10500000.0,, Бориса Пастернака,49,Мичуринец,
Павел Смирнов,realtor,https://www.cian.ru/sale/flat/301654955/,Москва,sale,flat,10,14,1,35.3,-1,0,10500000.0,Очаково-Матвеевское,Нежинская ,15К1,Матвеевская,
Сергей Шикарев,realtor,https://www.cian.ru/sale/flat/301790903/,Москва,sale,flat,9,14,1,41.0,-1,0,10500000.0,Печатники,Шоссейная ,32,Люблино,
Светлана Терехова,realtor,https://www.cian.ru/sale/flat/301445610/,Москва,sale,flat,8,12,1,32.0,-1,0,10500000.0,Кузьминки,Окская ,12К2,Кузьминки,
ID 59570933,homeowner,https://www.cian.ru/sale/flat/301059297/,Москва,sale,flat,3,15,1,38.1,-1,0,10500000.0,, Потаповская Роща,20к1,Потапово,Белые ночи
Хоум Групп,real_estate_agent,https://www.cian.ru/sale/flat/301274351/,Москва,sale,flat,2,9,1,37.3,-1,0,10700000.0,Восточное Дегунино, 800-летия Москвы,11К7,Бескудниково,
OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/301160188/,Москва,sale,flat,5,18,1,40.0,-1,0,10699000.0,Бирюлево Восточное,6-я Радиальная ,7/6к3,Царицыно,Царицыно-2
Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/301231554/,Москва,sale,flat,17,22,1,36.6,-1,0,10800000.0,, Картмазовские Пруды,2к2,Филатов Луг,Филатов луг
Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/299543766/,Москва,sale,flat,19,22,1,38.5,-1,0,10800000.0,Можайский,Беловежская ,83,Сетунь,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153046/,Москва,sale,flat,13,14,1,38.9,-1,0,10999000.0,Очаково-Матвеевское,Нежинская ,15К4,Матвеевская,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/299893982/,Москва,sale,flat,2,10,1,31.0,-1,0,10990000.0,Раменки,3-й Сетуньский проезд,3,Поклонная,
ID 69097930,realtor,https://www.cian.ru/sale/flat/301714802/,Москва,sale,flat,5,12,1,37.5,-1,0,10950000.0,Северное Медведково,проезд Шокальского,17,Медведково,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300838166/,Москва,sale,flat,2,12,1,42.1,-1,0,11000000.0,Южное Бутово,Чечерский проезд,56К1,Бунинская аллея,
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/301782294/,Москва,sale,flat,8,12,1,35.2,-1,0,11000000.0,Черемушки, Каховка,39К1,Зюзино,
ID 12882804,homeowner,https://www.cian.ru/sale/flat/299151425/,Москва,sale,flat,12,17,1,45.0,-1,0,11200000.0,, Сосенский Стан,11,Коммунарка,Коммунарка
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/299944351/,Москва,sale,flat,10,17,1,38.1,-1,0,11400000.0,Москворечье-Сабурово,Кантемировская ,18К2,Кантемировская,
Миэль Офис на Юго-Западе,real_estate_agent,https://www.cian.ru/sale/flat/299987453/,Москва,sale,flat,13,14,1,37.7,-1,0,11300000.0,Чертаново Южное,Россошанская ,4К2,Красный Строитель,
Классика,real_estate_agent,https://www.cian.ru/sale/flat/294166690/,Москва,sale,flat,14,16,1,38.2,-1,0,11400000.0,Метрогородок,Открытое шоссе,17К1,Бульвар Рокоссовского,
ID 1349164,unknown,https://www.cian.ru/sale/flat/300528636/,Москва,sale,flat,5,12,1,38.9,-1,0,11400000.0,Чертаново Южное,Россошанский проезд,8К2,Улица Академика Янгеля,
Елена Теплякова,realtor,https://www.cian.ru/sale/flat/301309755/,Москва,sale,flat,8,16,1,39.0,-1,0,11500000.0,Северное Измайлово,Щелковское шоссе,66,Щёлковская,
Елена Теплякова,realtor,https://www.cian.ru/sale/flat/296578928/,Москва,sale,flat,8,16,1,39.0,-1,0,11499000.0,Северное Измайлово,Щелковское шоссе,66,Щёлковская,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/301127474/,Москва,sale,flat,4,16,1,36.1,-1,0,11500000.0,Можайский,Рябиновая ,4,Рабочий посёлок,
ID 515276,homeowner,https://www.cian.ru/sale/flat/300889823/,Москва,sale,flat,4,9,1,40.0,-1,0,11500000.0,Митино, Генерала Белобородова,35/2,Пенягино,
ID 22291618,homeowner,https://www.cian.ru/sale/flat/301382019/,Москва,sale,flat,14,22,1,34.0,-1,0,11649000.0,, Родниковая,30к1,Саларьево,Румянцево-Парк
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153245/,Москва,sale,flat,5,12,1,40.2,-1,0,11900000.0,Восточное Дегунино,Дубнинская ,24К2,Бескудниково,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/298984231/,Москва,sale,flat,15,22,1,38.6,-1,0,12100000.0,Чертаново Центральное,Кировоградская ,30,Пражская,
Мария Каргальцева,realtor,https://www.cian.ru/sale/flat/301293881/,Москва,sale,flat,4,17,1,39.0,-1,0,12000000.0,Москворечье-Сабурово, Борисовские Пруды,17к1,Борисово,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/298620400/,Москва,sale,flat,4,24,1,36.6,-1,0,12000000.0,Головинский,Онежская ,31к1,Моссельмаш,
Владислав Можелис,realtor,https://www.cian.ru/sale/flat/299565713/,Москва,sale,flat,6,16,1,34.7,-1,0,12000000.0,Нижегородский,Нижегородская ,70К3,Калитники,
ID 336226,homeowner,https://www.cian.ru/sale/flat/300804791/,Москва,sale,flat,11,16,1,36.0,-1,0,12200000.0,Ховрино,Зеленоградская ,35К1,Ховрино,
ID 89768547,homeowner,https://www.cian.ru/sale/flat/301261774/,Москва,sale,flat,10,12,1,42.2,-1,0,12200000.0,Измайлово,Нижняя Первомайская ,8,Первомайская,
ID 103183892,homeowner,https://www.cian.ru/sale/flat/301055695/,Москва,sale,flat,2,26,1,43.76,-1,0,12200000.0,Южное Бутово,Старокрымская ,15к2,Улица Скобелевская,Эталон-Сити
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/300899799/,Москва,sale,flat,6,11,1,40.0,-1,0,12399000.0,Дмитровский,Дмитровское шоссе,107Ак3,Яхромская,Город
ID 1307398,realtor,https://www.cian.ru/sale/flat/300511340/,Москва,sale,flat,9,9,1,35.2,-1,0,12430000.0,Бескудниковский,Дубнинская ,61,Яхромская,
ID 12834954,unknown,https://www.cian.ru/sale/flat/243574748/,Москва,sale,flat,9,23,1,42.2,-1,0,12400000.0,Рязанский,Окская ,5К3,Кузьминки,
Навигатор,real_estate_agent,https://www.cian.ru/sale/flat/299775850/,Москва,sale,flat,7,12,1,40.0,-1,0,12500000.0,Перово,Перовская ,39К3,Перово,
Ключи,real_estate_agent,https://www.cian.ru/sale/flat/301653925/,Москва,sale,flat,9,16,1,35.1,-1,0,12500000.0,Коньково, Генерала Антонова,5К5,Беляево,
ID 116295277,homeowner,https://www.cian.ru/sale/flat/301769828/,Москва,sale,flat,10,12,1,38.9,-1,0,12500000.0,Строгино,Строгинский бульвар,4К2,Строгино,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/299739991/,Москва,sale,flat,11,25,1,52.4,-1,0,12800000.0,, Радужная,14к1,Рассказовка,Град Московский
Людмила Бабаева,realtor,https://www.cian.ru/sale/flat/300435412/,Москва,sale,flat,23,25,1,47.0,-1,0,12850000.0,Митино,Муравская ,46к2,Волоколамская,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153368/,Москва,sale,flat,1,14,1,38.0,-1,0,12850000.0,Зюзино,Болотниковская ,43,Зюзино,
Игорь Качаровский,realtor,https://www.cian.ru/sale/flat/300327603/,Москва,sale,flat,6,9,1,40.8,-1,0,12800000.0,Солнцево,Родниковая ,5А,Солнцево,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153325/,Москва,sale,flat,24,32,1,43.0,-1,0,12950000.0,Нижегородский,Газгольдерная ,10,Нижегородская,Profit
Владис,real_estate_agent,https://www.cian.ru/sale/flat/299151451/,Москва,sale,flat,10,12,1,46.0,-1,0,12990000.0,, Ясная,10,Коммунарка,Квартал А101
INHAUS,real_estate_agent,https://www.cian.ru/sale/flat/299418867/,Москва,sale,flat,16,27,1,25.8,-1,0,12900000.0,Лефортово, Крузенштерна,10к1,Авиамоторная,Символ
ID 12898078,realtor,https://www.cian.ru/sale/flat/299284852/,Москва,sale,flat,3,9,1,34.4,-1,0,12990000.0,Черемушки, Цюрупы,9,Новые Черёмушки,
Свой родной дом,real_estate_agent,https://www.cian.ru/sale/flat/300111500/,Москва,sale,flat,12,26,1,40.7,-1,0,13200000.0,Нижегородский,Газгольдерная ,10,Нижегородская,Profit
ID 182027,realtor,https://www.cian.ru/sale/flat/301493058/,Москва,sale,flat,16,16,1,39.7,-1,0,13250000.0,Проспект Вернадского,проспект Вернадского,64А,Проспект Вернадского,
RED,real_estate_agent,https://www.cian.ru/sale/flat/301599173/,Москва,sale,flat,4,15,1,32.4,-1,0,13304700.0,Хорошевский,Ходынский бульвар,2,ЦСКА,Лайнер
